349.000,244.000,7.000,7.000
347.594,245.130,7.000,7.000
347.431,246.282,7.155,7.155
347.685,246.648,7.155,7.155
347.826,245.944,7.155,7.155
348.023,245.578,7.155,7.155
348.506,246.116,7.002,7.002
348.865,245.757,7.002,7.002
349.389,246.226,7.002,7.002
349.085,245.978,7.002,7.002
349.333,246.446,7.002,7.002
349.030,245.923,7.002,7.002
349.719,246.557,7.002,7.002
350.850,246.309,7.002,7.002
350.987,243.083,7.002,7.002
351.291,242.780,7.002,7.002
350.326,243.359,7.002,7.002
350.298,243.717,7.002,7.002
350.491,244.406,7.002,7.002
350.298,244.213,7.002,7.002
350.712,243.855,7.002,7.002
350.629,245.151,7.002,7.002
350.326,245.013,7.002,7.002
349.912,245.261,7.002,7.002
349.554,245.619,7.002,7.002
349.251,245.482,7.002,7.002
348.837,245.123,7.002,7.002
348.699,244.654,7.002,7.002
348.482,245.181,6.853,6.853
348.455,245.586,6.853,6.853
348.918,245.321,6.707,6.707
348.575,245.875,6.707,6.707
349.076,245.585,6.707,6.707
348.680,246.245,6.707,6.707
348.020,246.271,6.707,6.707
348.422,245.961,6.564,6.564
348.218,246.355,6.424,6.424
348.750,246.496,6.287,6.287
350.062,246.571,6.287,6.287
350.235,246.447,6.287,6.287
347.686,246.719,6.287,6.287
348.057,247.239,6.287,6.287
348.973,246.917,6.287,6.287
349.295,246.397,6.287,6.287
349.468,246.769,6.287,6.287
349.889,246.348,6.287,6.287
350.854,244.689,6.287,6.287
351.968,244.566,6.287,6.287
351.002,244.194,6.287,6.287
351.077,244.071,6.287,6.287
350.903,244.491,6.287,6.287
350.532,245.803,6.287,6.287
351.695,246.670,6.287,6.287
352.116,246.348,6.287,6.287
351.299,245.828,6.287,6.287
350.961,246.205,6.153,6.153
350.113,246.326,6.153,6.153
350.476,245.527,6.153,6.153
350.332,245.896,6.022,6.022
350.640,246.441,6.022,6.022
350.910,246.437,5.893,5.893
351.264,246.388,5.767,5.767
350.471,246.734,5.644,5.644
350.253,246.302,5.524,5.524
348.782,246.214,5.406,5.406
349.059,246.618,5.406,5.406
348.910,246.852,5.406,5.406
348.888,246.618,5.406,5.406
348.867,246.937,5.406,5.406
348.122,246.065,5.406,5.406
350.570,243.830,5.406,5.406
349.472,243.836,5.526,5.526
350.016,242.770,5.526,5.526
350.248,242.461,5.648,5.648
350.537,241.772,5.648,5.648
349.715,240.993,5.648,5.648
351.027,241.104,5.648,5.648
350.826,241.393,5.648,5.648
351.338,241.683,5.648,5.648
351.852,241.320,5.773,5.773
347.662,237.837,5.901,5.901
348.242,238.093,5.901,5.901
349.406,237.569,6.031,6.031
350.547,237.281,6.165,6.165
351.864,237.691,6.301,6.301
352.231,235.794,6.441,6.441
353.134,236.170,6.583,6.583
352.849,236.611,6.583,6.583
352.641,236.511,6.729,6.729
352.774,236.802,6.729,6.729
353.277,236.617,6.729,6.729
354.416,236.855,6.729,6.729
354.813,237.041,6.729,6.729
355.847,237.915,6.729,6.729
356.352,238.421,6.585,6.585
356.690,238.239,6.585,6.585
357.584,239.434,6.445,6.445
358.020,240.408,6.307,6.307
358.852,240.570,6.447,6.447
359.131,241.001,6.447,6.447
359.360,241.382,6.447,6.447
359.436,241.357,6.447,6.447
359.207,241.179,6.447,6.447
358.979,241.357,6.447,6.447
352.202,240.722,6.447,6.447
352.393,240.619,6.310,6.310
353.461,240.446,6.310,6.310
354.480,240.619,6.310,6.310
356.194,239.998,6.310,6.310
357.212,239.676,6.310,6.310
356.889,240.644,6.310,6.310
357.013,241.116,6.310,6.310
357.187,240.992,6.310,6.310
357.349,240.484,6.449,6.449
360.066,240.357,6.449,6.449
360.904,240.230,6.449,6.449
361.031,240.103,6.449,6.449
360.955,240.027,6.449,6.449
360.879,239.849,6.449,6.449
361.021,239.649,6.312,6.312
361.080,239.399,6.451,6.451
361.054,239.272,6.451,6.451
361.131,239.551,6.451,6.451
360.800,239.780,6.451,6.451
359.708,239.805,6.451,6.451
359.531,239.627,6.451,6.451
359.169,239.898,6.594,6.594
359.247,239.717,6.594,6.594
358.932,239.509,6.740,6.740
358.693,239.217,6.740,6.740
358.826,239.244,6.740,6.740
358.614,239.142,6.889,6.889
358.912,239.006,6.889,6.889
359.156,238.925,6.889,6.889
358.858,238.952,6.889,6.889
357.963,239.684,6.889,6.889
350.721,244.539,6.889,6.889
349.175,244.132,6.889,6.889
348.877,243.671,6.889,6.889
349.501,244.132,6.889,6.889
350.698,244.702,6.742,6.742
350.540,244.595,6.598,6.598
350.722,244.257,6.598,6.598
351.007,243.868,6.598,6.598
351.137,244.153,6.598,6.598
351.111,244.335,6.598,6.598
351.345,243.998,6.598,6.598
350.280,245.271,6.598,6.598
350.358,244.777,6.598,6.598
350.488,244.491,6.598,6.598
350.618,243.478,6.598,6.598
350.644,243.712,6.598,6.598
350.514,243.946,6.598,6.598
350.592,243.972,6.598,6.598
350.514,243.842,6.598,6.598
350.332,243.764,6.598,6.598
350.566,243.582,6.598,6.598
350.384,244.076,6.598,6.598
350.098,243.842,6.598,6.598
350.644,243.556,6.598,6.598
350.410,243.738,6.598,6.598
350.488,243.660,6.598,6.598
350.306,243.218,6.598,6.598
350.072,242.621,6.598,6.598
350.188,242.952,6.744,6.744
349.311,244.041,6.744,6.744
349.921,244.548,6.600,6.600
350.367,244.192,6.460,6.460
350.656,243.943,6.322,6.322
350.980,243.719,6.322,6.322
350.358,244.639,6.322,6.322
350.681,244.565,6.322,6.322
351.154,244.440,6.322,6.322
350.632,244.714,6.322,6.322
351.104,244.540,6.322,6.322
350.632,245.311,6.322,6.322
351.055,245.087,6.322,6.322
350.731,244.814,6.322,6.322
351.304,245.038,6.322,6.322
350.831,244.714,6.322,6.322
350.756,245.436,6.322,6.322
350.655,244.712,6.187,6.187
350.972,245.272,6.187,6.187
350.022,244.955,6.187,6.187
349.657,244.005,6.187,6.187
350.022,243.835,6.187,6.187
349.754,244.395,6.187,6.187
350.850,244.760,6.187,6.187
351.070,245.077,6.187,6.187
350.120,243.981,6.187,6.187
350.444,242.239,6.055,6.055
350.658,242.644,6.055,6.055
349.478,243.146,6.189,6.189
349.941,243.024,6.189,6.189
349.527,243.439,6.189,6.189
349.795,244.438,6.189,6.189
350.258,244.901,6.189,6.189
350.526,245.412,6.189,6.189
350.843,245.339,6.189,6.189
350.672,245.510,6.189,6.189
351.135,246.314,6.189,6.189
350.770,245.656,6.189,6.189
351.818,246.021,6.189,6.189
352.086,245.656,6.189,6.189
350.209,246.119,6.189,6.189
349.661,245.722,6.326,6.326
350.433,245.996,6.326,6.326
349.810,245.772,6.326,6.326
350.931,245.996,6.326,6.326
349.860,245.672,6.326,6.326
349.835,246.344,6.326,6.326
348.864,245.772,6.326,6.326
349.835,247.042,6.326,6.326
350.806,244.925,6.326,6.326
351.329,244.352,6.326,6.326
351.006,244.726,6.326,6.326
350.831,244.501,6.326,6.326
351.304,244.477,6.326,6.326
351.429,244.800,6.326,6.326
352.600,245.274,6.326,6.326
352.027,244.800,6.326,6.326
350.806,245.074,6.326,6.326
351.728,244.203,6.326,6.326
351.653,244.676,6.326,6.326
348.839,245.249,6.326,6.326
348.017,244.975,6.326,6.326
348.241,244.601,6.326,6.326
348.404,245.229,6.466,6.466
348.684,246.629,6.466,6.466
349.015,246.196,6.466,6.466
349.648,246.241,6.328,6.328
350.124,246.620,6.193,6.193
350.392,246.449,6.193,6.193
351.374,245.505,6.061,6.061
351.589,245.672,6.061,6.061
351.999,246.588,5.932,5.932
352.850,246.538,5.805,5.805
351.730,246.195,5.805,5.805
350.930,243.110,5.805,5.805
351.318,242.859,5.805,5.805
350.381,243.293,5.805,5.805
349.764,242.996,5.805,5.805
350.061,243.156,5.805,5.805
349.261,242.219,5.805,5.805
349.421,241.236,5.805,5.805
348.896,240.893,5.805,5.805
349.101,241.419,5.805,5.805
348.301,241.213,5.805,5.805
349.115,241.504,5.934,5.934
348.858,241.294,5.934,5.934
349.348,241.037,5.934,5.934
350.446,241.294,5.934,5.934
351.451,241.317,5.934,5.934
351.381,241.855,5.934,5.934
351.170,242.205,5.934,5.934
350.259,242.696,5.934,5.934
349.302,242.392,5.934,5.934
348.250,243.443,5.934,5.934
347.993,243.700,5.934,5.934
349.045,242.883,5.934,5.934
349.348,242.813,5.934,5.934
349.605,243.070,5.934,5.934
349.421,243.020,5.807,5.807
349.169,244.552,5.807,5.807
348.872,244.301,5.807,5.807
349.947,244.552,5.807,5.807
349.878,245.444,5.807,5.807
350.404,245.238,5.807,5.807
350.061,244.712,5.807,5.807
350.404,245.147,5.807,5.807
350.015,244.895,5.807,5.807
349.809,246.747,5.807,5.807
349.389,246.280,5.936,5.936
349.106,245.753,6.067,6.067
349.177,245.395,6.067,6.067
348.867,246.518,6.067,6.067
348.604,244.965,6.067,6.067
348.876,246.158,5.938,5.938
348.665,245.854,5.938,5.938
348.362,245.597,5.938,5.938
348.899,245.340,5.938,5.938
348.595,246.251,5.938,5.938
348.861,246.022,5.811,5.811
348.637,246.459,5.687,5.687
349.280,247.016,5.566,5.566
348.995,246.731,5.566,5.566
349.894,246.490,5.566,5.566
350.135,247.125,5.566,5.566
351.033,246.796,5.566,5.566
351.585,247.758,5.689,5.689
351.339,247.780,5.689,5.689
351.093,248.161,5.689,5.689
351.471,248.540,5.815,5.815
351.716,248.737,5.944,5.944
351.224,247.450,5.944,5.944
350.920,247.894,5.944,5.944
350.663,246.794,5.944,5.944
350.218,246.303,5.944,5.944
350.850,245.952,5.944,5.944
351.252,245.767,5.817,5.817
350.816,245.378,5.817,5.817
349.099,243.019,5.817,5.817
348.572,241.989,5.817,5.817
348.961,242.149,5.817,5.817
349.254,241.776,5.946,5.946
349.417,241.237,5.946,5.946
349.207,241.776,5.946,5.946
349.043,241.378,5.946,5.946
349.300,241.073,5.946,5.946
349.230,240.863,5.946,5.946
348.800,241.793,6.077,6.077
349.302,241.386,6.077,6.077
349.709,241.841,6.077,6.077
349.350,241.482,6.077,6.077
350.379,241.362,6.077,6.077
350.212,242.630,6.077,6.077
350.044,242.128,6.077,6.077
349.590,243.922,6.077,6.077
349.326,246.434,6.077,6.077
350.164,246.650,6.077,6.077
350.571,245.573,6.077,6.077
350.116,245.358,6.077,6.077
350.571,245.956,6.077,6.077
350.212,245.549,6.077,6.077
350.810,244.616,6.077,6.077
350.594,244.640,6.077,6.077
350.762,244.233,6.077,6.077
350.594,244.688,6.077,6.077
350.475,244.281,6.077,6.077
350.642,244.783,6.077,6.077
350.906,244.520,6.077,6.077
351.839,244.496,6.077,6.077
351.288,244.185,6.077,6.077
351.599,244.831,6.077,6.077
