227.000,209.000,29.000,14.000
227.583,209.917,29.000,14.000
227.000,209.500,29.000,14.000
227.583,209.083,29.000,14.000
227.000,208.667,29.000,14.000
227.750,209.583,29.000,14.000
227.167,209.000,29.000,14.000
227.917,209.750,29.000,14.000
227.667,209.000,29.000,14.000
227.750,209.750,29.000,14.000
228.000,208.833,29.000,14.000
228.584,208.917,29.000,14.000
227.833,208.500,29.000,14.000
228.417,207.916,29.000,14.000
229.167,208.667,29.000,14.000
228.750,208.083,29.000,14.000
228.334,207.333,29.000,14.000
229.250,207.750,29.000,14.000
229.334,207.833,29.000,14.000
229.250,207.750,29.000,14.000
229.500,207.666,29.000,14.000
228.750,207.583,29.000,14.000
229.000,207.500,29.000,14.000
229.250,207.250,29.000,14.000
229.667,206.833,29.000,14.000
228.917,207.750,29.000,14.000
229.334,207.333,29.000,14.000
229.750,206.750,29.000,14.000
229.000,207.333,29.000,14.000
229.417,206.583,29.000,14.000
229.834,207.000,29.000,14.000
229.084,206.916,29.000,14.000
229.500,206.666,29.000,14.000
228.750,206.249,29.000,14.000
229.167,205.666,29.000,14.000
229.584,206.083,29.000,14.000
228.667,204.999,29.000,14.000
229.084,206.083,29.000,14.000
229.334,204.833,29.000,14.000
229.584,205.749,29.000,14.000
228.667,205.333,29.000,14.000
228.917,204.916,29.000,14.000
229.000,205.833,29.000,14.000
229.084,205.249,29.000,14.000
229.000,204.499,29.000,14.000
228.917,205.083,29.000,14.000
228.667,204.332,29.000,14.000
228.584,204.749,29.000,14.000
228.000,204.666,29.000,14.000
228.417,204.416,29.000,14.000
228.834,204.166,29.000,14.000
228.084,203.916,29.000,14.000
228.500,204.833,29.000,14.000
227.750,204.416,29.000,14.000
228.167,204.166,29.000,14.000
228.584,203.916,29.000,14.000
227.834,204.833,29.000,14.000
228.417,204.582,29.000,14.000
229.000,204.332,29.000,14.000
228.750,204.416,29.000,14.000
228.500,204.666,29.000,14.000
228.785,203.906,29.642,14.310
229.040,204.332,29.642,14.310
229.637,204.758,29.642,14.310
229.040,205.354,29.642,14.310
229.807,204.587,29.642,14.310
229.552,205.354,29.642,14.310
229.637,204.758,29.642,14.310
230.233,205.524,29.642,14.310
229.637,205.098,29.642,14.310
230.233,204.502,29.642,14.310
229.807,205.098,29.642,14.310
230.744,204.502,29.642,14.310
230.659,205.098,29.642,14.310
230.744,204.332,29.642,14.310
231.000,204.928,29.642,14.310
231.596,204.161,29.642,14.310
231.000,204.758,29.642,14.310
231.767,205.354,29.642,14.310
231.511,204.758,29.642,14.310
231.255,205.524,29.642,14.310
231.170,204.928,29.642,14.310
232.278,204.161,29.642,14.310
231.341,204.758,29.642,14.310
231.767,205.184,29.642,14.310
232.193,204.417,29.642,14.310
231.596,205.184,29.642,14.310
232.193,204.417,29.642,14.310
231.596,205.013,29.642,14.310
232.363,204.246,29.642,14.310
231.767,204.502,29.642,14.310
232.533,204.758,29.642,14.310
232.107,205.184,29.642,14.310
232.874,204.246,29.642,14.310
232.618,204.332,29.642,14.310
232.363,204.246,29.642,14.310
232.278,203.991,29.642,14.310
232.193,203.735,29.642,14.310
232.107,204.843,29.642,14.310
233.044,204.587,29.642,14.310
233.130,204.332,29.642,14.310
233.556,204.246,29.642,14.310
232.618,204.161,29.642,14.310
233.215,204.076,29.642,14.310
232.618,203.991,29.642,14.310
233.215,203.906,29.642,14.310
232.618,203.991,29.642,14.310
233.385,203.906,29.642,14.310
233.300,203.820,29.642,14.310
233.044,204.928,29.642,14.310
233.982,203.820,29.642,14.310
234.067,204.758,29.642,14.310
234.152,204.502,29.642,14.310
234.578,204.076,29.642,14.310
233.641,203.820,29.642,14.310
234.067,204.758,29.642,14.310
234.493,204.161,29.642,14.310
233.726,203.735,29.642,14.310
234.322,204.332,29.642,14.310
