323.000,301.000,11.000,6.000
322.371,300.636,11.000,6.000
322.206,300.007,11.000,6.000
322.239,300.239,11.000,6.000
322.404,300.470,11.000,6.000
322.504,299.974,11.000,6.000
322.073,299.610,11.000,6.000
321.643,299.113,11.000,6.000
323.132,298.617,11.000,6.000
321.577,298.253,11.000,6.000
321.411,298.683,11.000,6.000
321.246,298.517,11.000,6.000
321.610,298.153,11.000,6.000
322.106,299.510,11.000,6.000
321.941,298.749,11.000,6.000
322.504,299.246,11.000,6.000
321.941,299.676,11.000,6.000
321.235,299.987,11.243,6.133
321.638,299.393,11.492,6.268
323.268,300.077,11.746,6.407
325.000,300.890,11.746,6.407
325.813,301.208,11.746,6.407
326.061,301.668,11.746,6.407
327.369,300.855,11.746,6.407
330.020,301.456,11.746,6.407
330.513,304.282,12.006,6.549
334.451,300.633,12.006,6.549
336.149,300.380,12.006,6.549
338.136,300.272,12.006,6.549
342.002,300.741,12.006,6.549
345.001,300.199,12.006,6.549
347.494,300.019,12.006,6.549
351.215,299.188,12.006,6.549
353.852,299.730,12.006,6.549
357.718,298.176,12.006,6.549
361.945,298.573,12.006,6.549
365.450,298.971,12.006,6.549
369.243,297.706,12.006,6.549
372.242,298.537,12.006,6.549
375.024,297.995,12.006,6.549
378.384,297.381,12.006,6.549
382.466,297.490,12.006,6.549
381.997,297.887,12.006,6.549
377.778,302.950,12.272,6.694
376.301,303.144,12.543,6.842
365.707,311.488,12.821,6.993
361.442,322.098,13.105,7.148
360.520,319.114,13.395,7.306
354.224,319.409,13.691,7.468
352.492,319.882,13.994,7.633
352.730,318.793,14.303,7.802
364.495,330.630,14.620,7.974
352.748,340.616,14.620,7.974
353.454,342.400,14.943,8.151
348.110,343.382,15.274,8.331
341.217,342.384,15.612,8.516
340.411,341.949,15.957,8.704
343.971,341.803,16.310,8.897
344.147,341.246,16.671,9.093
340.485,341.898,16.671,9.093
339.311,340.600,17.040,9.295
340.183,341.164,17.040,9.295
340.580,340.796,17.417,9.500
339.270,341.058,17.417,9.500
339.532,341.425,17.417,9.500
